ebird_code,date,duration,filename,species,number_of_notes,secondary_labels,latitude,sampling_rate,type,elevation,bitrate_of_mp3,background,country,primary_label,longitude,time
swaspa,2013-06-04,3,XC137657.mp3,Swamp Sparrow,Not specified,[],54.4657,48000 (Hz),song,550 m,128000 (bps),,Canada,Melospiza georgiana_Swamp Sparrow,-110.1198,04:16
swaspa,2013-11-10,25,XC161596.mp3,Swamp Sparrow,Not specified,[],28.5785,48000 (Hz),call,0 m,128000 (bps),,United States,Melospiza georgiana_Swamp Sparrow,-80.9961,08:41
swaspa,2014-03-23,10,XC174378.mp3,Swamp Sparrow,Not specified,['Quiscalus major_Boat-tailed Grackle'],28.5785,48000 (Hz),call,0 m,128000 (bps),Boat-tailed Grackle (Quiscalus major),United States,Melospiza georgiana_Swamp Sparrow,-80.9961,08:06
swaspa,2014-05-11,128,XC178137.mp3,Swamp Sparrow,Not specified,"['Geothlypis trichas_Common Yellowthroat', 'Turdus migratorius_American Robin', 'Melospiza melodia_Song Sparrow', 'Myiarchus crinitus_Great Crested Flycatcher']",45.5344,48000 (Hz),song,260 m,192000 (bps),Common Yellowthroat (Geothlypis trichas); American Robin (Turdus migratorius); Song Sparrow (Melospiza melodia); Great Crested Flycatcher (Myiarchus crinitus),United States,Melospiza georgiana_Swamp Sparrow,-92.7442,06:50
swaspa,2014-06-28,79,XC184305.mp3,Swamp Sparrow,7-20,[],42.1932,48000 (Hz),song,480 m,128000 (bps),,United States,Melospiza georgiana_Swamp Sparrow,-79.5778,11:30
swaspa,2013-12-01,23,XC216434.mp3,Swamp Sparrow,Not specified,"['Mareca strepera_Gadwall', 'Quiscalus quiscula_Common Grackle', 'Troglodytes aedon_House Wren', 'Poecile carolinensis_Carolina Chickadee', 'Corvus ossifragus_Fish Crow', 'Cardinalis cardinalis_Northern Cardinal', 'Phalacrocorax auritus_Double-crested Cormorant']",32.4404,44100 (Hz),"call, location",50 m,320000 (bps),Gadwall (Mareca strepera); Common Grackle (Quiscalus quiscula); House Wren (Troglodytes aedon); Carolina Chickadee (Poecile carolinensis); Fish Crow (Corvus ossifragus); Northern Cardinal (Cardinalis cardinalis); Double-crested Cormorant (Phalacrocorax auritus),United States,Melospiza georgiana_Swamp Sparrow,-93.6677,10:01
swaspa,2018-01-09,45,XC451353.mp3,Swamp Sparrow,Not specified,"['Colaptes auratus_Northern Flicker', 'Podilymbus podiceps_Pied-billed Grebe', 'Sayornis nigricans_Black Phoebe', 'Regulus calendula_Ruby-crowned Kinglet']",31.4,48000 (Hz),call,1200 m,128000 (bps),Northern Flicker (Colaptes auratus); Pied-billed Grebe (Podilymbus podiceps); Black Phoebe (Sayornis nigricans); Ruby-crowned Kinglet (Regulus calendula),United States,Melospiza georgiana_Swamp Sparrow,-111.088,07:58
swaspa,2019-05-07,82,XC471298.mp3,Swamp Sparrow,Not specified,[],42.0324,44100 (Hz),song,440 m,83085 (bps),,United States,Melospiza georgiana_Swamp Sparrow,-79.4308,07:00
swathr,2014-06-24,75,XC184357.mp3,Swainson's Thrush,7-20,"['Petrochelidon pyrrhonota_Cliff Swallow', 'Poecile rufescens_Chestnut-backed Chickadee']",35.0307,48000 (Hz),"call, song",0 m,256000 (bps),American Cliff Swallow (Petrochelidon pyrrhonota); Chestnut-backed Chickadee (Poecile rufescens),United States,Catharus ustulatus_Swainson's Thrush,-120.6205,7:41
swathr,2014-06-14,181,XC188508.mp3,Swainson's Thrush,1-3,"['Setophaga ruticilla_American Redstart', 'Passerella iliaca_Fox Sparrow', 'Zonotrichia albicollis_White-throated Sparrow']",55.4475,44100 (Hz),call,900 m,128000 (bps),American Redstart (Setophaga ruticilla); Red Fox Sparrow (Passerella iliaca); White-throated Sparrow (Zonotrichia albicollis),Canada,Catharus ustulatus_Swainson's Thrush,-120.0079,08:47
swathr,2014-06-20,140,XC191060.mp3,Swainson's Thrush,7-20,"['Setophaga magnolia_Magnolia Warbler', 'Parkesia noveboracensis_Northern Waterthrush', 'Turdus migratorius_American Robin']",55.5335,44100 (Hz),"call, song",700 m,128000 (bps),Magnolia Warbler (Setophaga magnolia); Northern Waterthrush (Parkesia noveboracensis); American Robin (Turdus migratorius),Canada,Catharus ustulatus_Swainson's Thrush,-123.3023,21:52
swathr,2014-05-26,29,XC193654.mp3,Swainson's Thrush,Not specified,['Setophaga coronata_Yellow-rumped Warbler'],61.124,44100 (Hz),"call, song",40 m,160000 (bps),Myrtle Warbler (Setophaga coronata),United States,Catharus ustulatus_Swainson's Thrush,-151.1033,09:52
swathr,2014-06-28,254,XC195902.mp3,Swainson's Thrush,7-20,"['Poecile atricapillus_Black-capped Chickadee', ""Catharus ustulatus_Swainson's Thrush"", 'Sitta canadensis_Red-breasted Nuthatch']",51.8997,44100 (Hz),song,750 m,128000 (bps),Black-capped Chickadee (Poecile atricapillus); Swainson's Thrush (Catharus ustulatus); Red-breasted Nuthatch (Sitta canadensis),Canada,Catharus ustulatus_Swainson's Thrush,-120.0359,05:37
swathr,2015-03-28,32,XC335001.mp3,Swainson's Thrush,1-3,['Chiroxiphia linearis_Long-tailed Manakin'],15.5927,44100 (Hz),call,800 m,128000 (bps),Long-tailed Manakin (Chiroxiphia linearis),Mexico,Catharus ustulatus_Swainson's Thrush,-92.8492,13:24
swathr,2016-06-29,133,XC369983.mp3,Swainson's Thrush,Not specified,['Selasphorus platycercus_Broad-tailed Hummingbird'],37.7022,48000 (Hz),song,2700 m,128000 (bps),American Yellow Warbler (Setophaga aestiva); Broad-tailed Hummingbird (Selasphorus platycercus),United States,Catharus ustulatus_Swainson's Thrush,-108.0313,11:05
swathr,2018-07-20,51,XC426283.mp3,Swainson's Thrush,1-3,['Spizella passerina_Chipping Sparrow'],50.6521,48000 (Hz),alarm call,1500 m,192000 (bps),Chipping Sparrow (Spizella passerina),Canada,Catharus ustulatus_Swainson's Thrush,-114.5064,10:58
swathr,2019-06-06,82,XC480040.mp3,Swainson's Thrush,7-20,"['Empidonax difficilis_Pacific-slope Flycatcher', 'Chamaea fasciata_Wrentit', 'Leiothlypis celata_Orange-crowned Warbler']",35.2557,48000 (Hz),"call, song",30 m,320000 (bps),Pacific-slope Flycatcher (Empidonax difficilis); Wrentit (Chamaea fasciata); Orange-crowned Warbler (Leiothlypis celata),United States,Catharus ustulatus_Swainson's Thrush,-120.8872,7:48
treswa,2012-05-06,66,XC115820.mp3,Tree Swallow,Not specified,"['Cistothorus palustris_Marsh Wren', 'Quiscalus mexicanus_Great-tailed Grackle']",33.045,44100 (Hz),call,60 m,128000 (bps),Marsh Wren (Cistothorus palustris); Great-tailed Grackle (Quiscalus mexicanus),United States,Tachycineta bicolor_Tree Swallow,-114.656,?
treswa,2012-05-18,28,XC163174.mp3,Tree Swallow,Not specified,[],43.3388,48000 (Hz),"male, song",10 m,128000 (bps),,United States,Tachycineta bicolor_Tree Swallow,-70.5506,07:04
treswa,2014-05-01,34,XC176986.mp3,Tree Swallow,Not specified,[],45.3675,44100 (Hz),song,20 m,128000 (bps),,Canada,Tachycineta bicolor_Tree Swallow,-73.8566,15:56
treswa,2014-06-24,46,XC194295.mp3,Tree Swallow,1-3,"['Geothlypis trichas_Common Yellowthroat', 'Corvus brachyrhynchos_American Crow']",55.908,44100 (Hz),call,0 m,128000 (bps),Common Yellowthroat (Geothlypis trichas); American Crow (Corvus brachyrhynchos),United States,Tachycineta bicolor_Tree Swallow,-130.0183,06:52
treswa,2016-06-05,88,XC320475.mp3,Tree Swallow,Not specified,"['Sturnella magna_Eastern Meadowlark', 'Spizella pallida_Clay-colored Sparrow', ""Centronyx henslowii_Henslow's Sparrow""]",44.8591,48000 (Hz),call,240 m,180151 (bps),Eastern Meadowlark (Sturnella magna); Clay-colored Sparrow (Spizella pallida); Henslow's Sparrow (Ammodramus henslowii),United States,Tachycineta bicolor_Tree Swallow,-92.7919,5:31
treswa,2016-06-11,4,XC325928.mp3,Tree Swallow,Not specified,[],50.9619,44100 (Hz),alarm call,440 m,192000 (bps),,Canada,Tachycineta bicolor_Tree Swallow,-118.1997,10:30
treswa,2015-05-31,38,XC373404.mp3,Tree Swallow,7-20,"['Poecile atricapillus_Black-capped Chickadee', 'Junco hyemalis_Dark-eyed Junco', 'Pipilo maculatus_Spotted Towhee', 'Melospiza melodia_Song Sparrow']",47.9931,44100 (Hz),call,0 m,256000 (bps),Black-capped Chickadee (Poecile atricapillus); Dark-eyed Junco (Junco hyemalis); Spotted Towhee (Pipilo maculatus); Song Sparrow (Melospiza melodia); American Yellow Warbler (Setophaga aestiva),United States,Tachycineta bicolor_Tree Swallow,-122.1645,05:30
treswa,2018-07-01,34,XC423481.mp3,Tree Swallow,1-3,[],40.0456,44100 (Hz),call,1600 m,128097 (bps),,United States,Tachycineta bicolor_Tree Swallow,-105.1806,05:16
treswa,2015-04-30,22,XC446453.mp3,Tree Swallow,Not specified,[],38.5131,48000 (Hz),"dawn song, song",100 m,128000 (bps),,United States,Tachycineta bicolor_Tree Swallow,-121.0479,04:52
truswa,2015-03-11,35,XC217141.mp3,Trumpeter Swan,Not specified,['Anas platyrhynchos_Mallard'],44.7776,44100 (Hz),call,2000 m,67889 (bps),Mallard (Anas platyrhynchos),United States,Cygnus buccinator_Trumpeter Swan,-111.0996,13:00
truswa,2015-06-04,14,XC247988.mp3,Trumpeter Swan,Not specified,[],44.4419,44100 (Hz),call,240 m,128000 (bps),,Canada,Cygnus buccinator_Trumpeter Swan,-78.2061,08:00
truswa,2016-01-08,2,XC298754.mp3,Trumpeter Swan,Not specified,[],42.6251,44100 (Hz),call,280 m,192000 (bps),,United States,Cygnus buccinator_Trumpeter Swan,-83.3203,14:00
truswa,2016-01-08,10,XC298756.mp3,Trumpeter Swan,Not specified,[],42.6251,44100 (Hz),call,280 m,192000 (bps),,United States,Cygnus buccinator_Trumpeter Swan,-83.3203,14:00
truswa,2016-11-25,73,XC344173.mp3,Trumpeter Swan,1-3,['Anser caerulescens_Snow Goose'],48.2264,44100 (Hz),call,0 m,256000 (bps),Snow Goose (Anser caerulescens),United States,Cygnus buccinator_Trumpeter Swan,-122.2966,12:00
truswa,2016-11-19,62,XC355211.mp3,Trumpeter Swan,Not specified,[],48.1721,48000 (Hz),call,1400 m,320122 (bps),,United States,Cygnus buccinator_Trumpeter Swan,-112.8568,17:33
truswa,2016-11-19,26,XC355226.mp3,Trumpeter Swan,Not specified,['Cygnus columbianus_Tundra Swan'],48.1721,48000 (Hz),call,1400 m,320286 (bps),Tundra Swan (Cygnus columbianus),United States,Cygnus buccinator_Trumpeter Swan,-112.8568,17:32
truswa,2016-11-19,11,XC355229.mp3,Trumpeter Swan,Not specified,['Cygnus columbianus_Tundra Swan'],48.1721,48000 (Hz),call,1400 m,320696 (bps),Tundra Swan (Cygnus columbianus),United States,Cygnus buccinator_Trumpeter Swan,-112.8568,17:29
truswa,2019-03-30,47,XC465853.mp3,Trumpeter Swan,Not specified,"['Corvus brachyrhynchos_American Crow', 'Corvus corax_Common Raven', 'Spinus pinus_Pine Siskin', 'Anas platyrhynchos_Mallard']",52.8466,48000 (Hz),call,480 m,138865 (bps),American Crow (Corvus brachyrhynchos); Northern Raven (Corvus corax); Pine Siskin (Spinus pinus); Mallard (Anas platyrhynchos),Canada,Cygnus buccinator_Trumpeter Swan,-122.4672,13:41
tuftit,2012-04-12,51,XC131068.mp3,Tufted Titmouse,4-6,[],42.4269,44100 (Hz),song,95 m,192000 (bps),,United States,Baeolophus bicolor_Tufted Titmouse,-71.4733,11:00
tuftit,2013-08-01,29,XC145941.mp3,Tufted Titmouse,Not specified,[],28.5785,48000 (Hz),call,0 m,128000 (bps),,United States,Baeolophus bicolor_Tufted Titmouse,-80.9961,08:10
tuftit,2008-12-28,4,XC168056.mp3,Tufted Titmouse,Not specified,[],40.0626,44100 (Hz),call,60 m,128000 (bps),,United States,Baeolophus bicolor_Tufted Titmouse,-75.1254,08:00
tuftit,2015-10-12,33,XC287347.mp3,Tufted Titmouse,Not specified,[],41.5,44100 (Hz),call,320 m,192000 (bps),,United States,Baeolophus bicolor_Tufted Titmouse,-81.5032,08:00
tuftit,2015-06-08,7,XC299474.mp3,Tufted Titmouse,Not specified,['Melanerpes carolinus_Red-bellied Woodpecker'],37.3619,48000 (Hz),call,140 m,128000 (bps),Red-bellied Woodpecker (Melanerpes carolinus),United States,Baeolophus bicolor_Tufted Titmouse,-88.927,16:06
tuftit,2016-04-05,33,XC310900.mp3,Tufted Titmouse,1-3,[],42.7895,44100 (Hz),call,280 m,192000 (bps),,United States,Baeolophus bicolor_Tufted Titmouse,-83.1904,10:00
tuftit,2017-05-05,12,XC383483.mp3,Tufted Titmouse,Not specified,"['Melanerpes carolinus_Red-bellied Woodpecker', 'Geothlypis formosa_Kentucky Warbler', 'Piranga rubra_Summer Tanager', 'Catharus minimus_Gray-cheeked Thrush']",37.0428,44100 (Hz),song,260 m,92506 (bps),Red-bellied Woodpecker (Melanerpes carolinus); Kentucky Warbler (Geothlypis formosa); Summer Tanager (Piranga rubra); Grey-cheeked Thrush (Catharus minimus),United States,Baeolophus bicolor_Tufted Titmouse,-94.6422,19:30
tuftit,2018-12-19,39,XC446662.mp3,Tufted Titmouse,Not specified,['Thryothorus ludovicianus_Carolina Wren'],42.0879,48000 (Hz),alarm call,280 m,320000 (bps),Carolina Wren (Thryothorus ludovicianus),United States,Baeolophus bicolor_Tufted Titmouse,-76.0352,15:30
tuftit,2019-04-05,19,XC465256.mp3,Tufted Titmouse,Not specified,[],40.6801,48000 (Hz),song,100 m,179733 (bps),,United States,Baeolophus bicolor_Tufted Titmouse,-74.384,08:00
tunswa,2012-11-17,14,XC112816.mp3,Tundra Swan,Not specified,[],53.4094,48000 (Hz),flight call,- m,320000 (bps),,Poland,Cygnus columbianus_Tundra Swan,15.208,13:00
tunswa,2012-12-30,7,XC135453.mp3,Tundra Swan,1-3,[],39.2518,44100 (Hz),call,? m,128000 (bps),,United States,Cygnus columbianus_Tundra Swan,-75.4527,15:35
tunswa,2015-02-08,31,XC212664.mp3,Tundra Swan,Not specified,[],35.4175,48000 (Hz),call,90 m,128000 (bps),,Japan,Cygnus columbianus_Tundra Swan,136.23,15:00
tunswa,2014-10-26,14,XC282385.mp3,Tundra Swan,Not specified,"['Troglodytes troglodytes_Eurasian Wren', 'Anser anser_Graylag Goose']",53.953,44100 (Hz),begging call,10 m,112000 (bps),Eurasian Wren (Troglodytes troglodytes); Greylag Goose (Anser anser),Germany,Cygnus columbianus_Tundra Swan,10.7416,10:00
tunswa,2015-11-07,82,XC355230.mp3,Tundra Swan,Not specified,[],48.5255,44100 (Hz),call,1200 m,320101 (bps),,United States,Cygnus columbianus_Tundra Swan,-112.5788,12:19
tunswa,2017-02-26,51,XC357196.mp3,Tundra Swan,Not specified,[],43.6028,44100 (Hz),flight call,0 m,89740 (bps),,France,Cygnus columbianus_Tundra Swan,4.554,08:00
tunswa,2017-11-17,29,XC393335.mp3,Tundra Swan,Not specified,[],53.0552,22050 (Hz),flight call,0 m,102699 (bps),,Germany,Cygnus columbianus_Tundra Swan,7.9869,17:00
tunswa,2019-02-21,13,XC457590.mp3,Tundra Swan,Not specified,[],52.0612,48000 (Hz),flight call,10 m,177300 (bps),,Netherlands,Cygnus columbianus_Tundra Swan,5.371,01:00
tunswa,2010-10-13,75,XC64757.mp3,Tundra Swan,>20,['Branta leucopsis_Barnacle Goose'],56.332,44100 (Hz),Flight call,? m,320000 (bps),Barnacle Goose (Branta leucopsis),Sweden,Cygnus columbianus_Tundra Swan,16.524,13:55
veery,2013-05-27,78,XC135442.mp3,Veery,1-3,[],41.5772,44100 (Hz),call,? m,128000 (bps),,United States,Catharus fuscescens_Veery,-74.4844,16:20
veery,2013-05-23,7,XC135703.mp3,Veery,1-3,[],35.3378,44100 (Hz),call,1300 m,128000 (bps),,United States,Catharus fuscescens_Veery,-84.0301,10:30
veery,2013-05-11,48,XC138048.mp3,Veery,Not specified,[],40.1226,44100 (Hz),"""hawk alarm"", alarm call",50 m,160000 (bps),,United States,Catharus fuscescens_Veery,-75.0635,09:00
veery,2016-05-08,3,XC317977.mp3,Veery,Not specified,[],39.1742,44100 (Hz),"NFC, Nocturnal Flight Call, flight call",10 m,64456 (bps),,United States,Catharus fuscescens_Veery,-75.5424,00:30
veery,2016-06-04,24,XC320424.mp3,Veery,Not specified,[],43.6313,44100 (Hz),song,320 m,320000 (bps),,United States,Catharus fuscescens_Veery,-88.1658,16:02
veery,2017-07-09,62,XC379159.mp3,Veery,4-6,['Turdus migratorius_American Robin'],53.4116,44100 (Hz),"call, song",600 m,128000 (bps),American Robin (Turdus migratorius),Canada,Catharus fuscescens_Veery,-122.5727,20:30
veery,2017-07-02,74,XC394755.mp3,Veery,Not specified,[],47.0937,44100 (Hz),call,0 m,128000 (bps),,Canada,Catharus fuscescens_Veery,-70.5298,18:55
veery,2018-06-17,51,XC421272.mp3,Veery,Not specified,[],42.3306,48000 (Hz),song,460 m,192000 (bps),,United States,Catharus fuscescens_Veery,-76.3351,07:30
veery,2019-06-07,58,XC479491.mp3,Veery,Not specified,"['Contopus virens_Eastern Wood-Pewee', 'Pheucticus ludovicianus_Rose-breasted Grosbeak']",42.3306,44100 (Hz),alarm call,460 m,192000 (bps),Eastern Wood Pewee (Contopus virens); Rose-breasted Grosbeak (Pheucticus ludovicianus),United States,Catharus fuscescens_Veery,-76.3351,09:30
vesspa,2012-06-01,103,XC102960.mp3,Vesper Sparrow,7-20,"['Spinus tristis_American Goldfinch', 'Toxostoma rufum_Brown Thrasher']",44.793,44100 (Hz),song,220 m,128000 (bps),American Goldfinch (Spinus tristis); Brown Thrasher (Toxostoma rufum),United States,Pooecetes gramineus_Vesper Sparrow,-92.962,06:00
vesspa,2013-06-09,44,XC149222.mp3,Vesper Sparrow,7-20,['Oreoscoptes montanus_Sage Thrasher'],39.7582,48000 (Hz),song,1500 m,320000 (bps),Sage Thrasher (Oreoscoptes montanus),United States,Pooecetes gramineus_Vesper Sparrow,-120.3525,7:05
vesspa,2014-06-06,78,XC185869.mp3,Vesper Sparrow,>20,"['Sturnella neglecta_Western Meadowlark', 'Chordeiles minor_Common Nighthawk']",49.1453,44100 (Hz),song,800 m,128000 (bps),Western Meadowlark (Sturnella neglecta); Common Nighthawk (Chordeiles minor),Canada,Pooecetes gramineus_Vesper Sparrow,-107.5042,21:32
vesspa,2014-06-07,112,XC186418.mp3,Vesper Sparrow,>20,"['Phasianus colchicus_Ring-necked Pheasant', 'Corvus brachyrhynchos_American Crow', 'Sturnella neglecta_Western Meadowlark', 'Limosa fedoa_Marbled Godwit']",49.1453,44100 (Hz),song,800 m,128000 (bps),Common Pheasant (Phasianus colchicus); American Crow (Corvus brachyrhynchos); Western Meadowlark (Sturnella neglecta); Marbled Godwit (Limosa fedoa),Canada,Pooecetes gramineus_Vesper Sparrow,-107.5042,05:49
vesspa,2014-06-08,261,XC186844.mp3,Vesper Sparrow,>20,"['Agelaius phoeniceus_Red-winged Blackbird', 'Sturnella neglecta_Western Meadowlark', ""Euphagus cyanocephalus_Brewer's Blackbird"", 'Anas platyrhynchos_Mallard', 'Tympanuchus phasianellus_Sharp-tailed Grouse']",49.0715,44100 (Hz),song,850 m,128000 (bps),Red-winged Blackbird (Agelaius phoeniceus); Western Meadowlark (Sturnella neglecta); Brewer's Blackbird (Euphagus cyanocephalus); Mallard (Anas platyrhynchos); Sharp-tailed Grouse (Tympanuchus phasianellus),Canada,Pooecetes gramineus_Vesper Sparrow,-106.5309,05:49
vesspa,2009-04-19,202,XC216665.mp3,Vesper Sparrow,Not specified,"['Sturnella neglecta_Western Meadowlark', 'Corvus brachyrhynchos_American Crow', 'Pica hudsonia_Black-billed Magpie']",40.554,44100 (Hz),song,2100 m,128000 (bps),Western Meadowlark (Sturnella neglecta); American Crow (Corvus brachyrhynchos); Black-billed Magpie (Pica hudsonia),United States,Pooecetes gramineus_Vesper Sparrow,-107.216,06:00
vesspa,2015-07-05,196,XC291933.mp3,Vesper Sparrow,Not specified,['Spizella passerina_Chipping Sparrow'],45.0889,44100 (Hz),song,80 m,128000 (bps),Chipping Sparrow (Spizella passerina),Canada,Pooecetes gramineus_Vesper Sparrow,-74.2627,07:19
vesspa,2015-05-12,89,XC355246.mp3,Vesper Sparrow,Not specified,"['Passerculus sandwichensis_Savannah Sparrow', 'Eremophila alpestris_Horned Lark', 'Sturnella neglecta_Western Meadowlark']",48.784,44100 (Hz),song,1200 m,320093 (bps),Savannah Sparrow (Passerculus sandwichensis); Horned Lark (Eremophila alpestris); Western Meadowlark (Sturnella neglecta),United States,Pooecetes gramineus_Vesper Sparrow,-112.0507,07:43
vesspa,2017-06-03,193,XC466908.mp3,Vesper Sparrow,Not specified,['Sialia sialis_Eastern Bluebird'],44.6551,44100 (Hz),"call, song",340 m,128000 (bps),Eastern Bluebird (Sialia sialis),United States,Pooecetes gramineus_Vesper Sparrow,-84.6382,13:00
vigswa,2009-07-01,17,XC140266.mp3,Violet-green Swallow,Not specified,[],40.313,44100 (Hz),dawn song,2700 m,128000 (bps),,United States,Tachycineta thalassina_Violet-green Swallow,-105.859,04:45
vigswa,2012-03-15,7,XC164574.mp3,Violet-green Swallow,Not specified,[],32.982,48000 (Hz),flight call,1400 m,128000 (bps),,United States,Tachycineta thalassina_Violet-green Swallow,-116.574,15:29
vigswa,2014-04-29,208,XC179110.mp3,Violet-green Swallow,Not specified,[],48.519,48000 (Hz),call,180 m,128000 (bps),,Canada,Tachycineta thalassina_Violet-green Swallow,-123.4164,08:00
vigswa,2015-06-01,19,XC323140.mp3,Violet-green Swallow,1-3,"['Myiarchus tyrannulus_Brown-crested Flycatcher', 'Zenaida asiatica_White-winged Dove', ""Callipepla gambelii_Gambel's Quail""]",31.906,44100 (Hz),flight call,1400 m,128000 (bps),Brown-crested Flycatcher (Myiarchus tyrannulus); White-winged Dove (Zenaida asiatica); Gambel's Quail (Callipepla gambelii),United States,Tachycineta thalassina_Violet-green Swallow,-109.1543,05:21
vigswa,2015-05-05,33,XC323141.mp3,Violet-green Swallow,1-3,"[""Callipepla gambelii_Gambel's Quail"", 'Zenaida macroura_Mourning Dove', 'Haemorhous mexicanus_House Finch']",32.084,44100 (Hz),flight call,1100 m,128000 (bps),Gambel's Quail (Callipepla gambelii); Mourning Dove (Zenaida macroura); House Finch (Haemorhous mexicanus),United States,Tachycineta thalassina_Violet-green Swallow,-109.051,09:41
vigswa,2012-08-18,97,XC348940.mp3,Violet-green Swallow,1-3,[],30.973,44100 (Hz),call,200 m,128000 (bps),,Mexico,Tachycineta thalassina_Violet-green Swallow,-116.093,19:10
vigswa,2001-06-15,35,XC348942.mp3,Violet-green Swallow,4-6,"['Spinus pinus_Pine Siskin', 'Contopus cooperi_Olive-sided Flycatcher', 'Empidonax difficilis_Pacific-slope Flycatcher']",30.98,44100 (Hz),call,2300 m,128000 (bps),Pine Siskin (Spinus pinus); Olive-sided Flycatcher (Contopus cooperi); Pacific-slope Flycatcher (Empidonax difficilis),Mexico,Tachycineta thalassina_Violet-green Swallow,-115.504,06:55
